,category,object,target_position,distractor_1_position,distractor_2_position,distractor_3_position,target_image_file_name,distractor_1_image_file_name,distractor_2_image_file_name,distractor_3_image_file_name,embedding_target,embedding_1,embedding_2,embedding_3,embeddings,distractor_image_files,str_numbers_to_select,distances,quantiles,jump_locations,jump_bounds,selected_distractors,percent_lower_te,percent_higher_te,target_new_name,distractor_1_new_names,distractor_2_new_names,distractor_3_new_names
0,landscape_element,tropical_karst,0,2,4,7,LAN-TRP-01.png,LAN-TRP-00.png,LAN-TRP-03.png,LAN-TRP-07.png,1.0,0.9257,0.44155,0.03915,"[1.0, 1.0, 0.979, 0.7658, 0.7101, 0.173, 0.1566, 0.0, 0.0, 0.0]","['LAN-TRP-01.png', 'LAN-TRP-02.png', 'LAN-TRP-00.png', 'LAN-TRP-09.png', 'LAN-TRP-03.png', 'LAN-TRP-08.png', 'LAN-TRP-04.png', 'LAN-TRP-07.png', 'LAN-TRP-05.png', 'LAN-TRP-06.png']","['01', '02', '00', '09', '03', '08', '04', '07', '05', '06']","[0.0, 0.02100000000000002, 0.21319999999999995, 0.05570000000000008, 0.5370999999999999, 0.016399999999999998, 0.1566, 0.0, 0.0]","[25, 50, 75]",['between 4 and 5'],"[(4, 5)]",['LAN-TRP-01.png' 'LAN-TRP-00.png' 'LAN-TRP-03.png' 'LAN-TRP-07.png'],0.0,100.0,LAN-TRP-T00.png,LAN-TRP-D01.png,LAN-TRP-D02.png,LAN-TRP-D03.png
1,item,sofa,0,1,5,7,ITE-SOF-03.png,ITE-SOF-02.png,ITE-SOF-05.png,ITE-SOF-07.png,1.0,0.98505,0.70715,0.303375,"[1.0, 0.9855, 0.9855, 0.9837, 0.7241, 0.6902, 0.6555, 0.186, 0.1556, 0.0]","['ITE-SOF-03.png', 'ITE-SOF-02.png', 'ITE-SOF-00.png', 'ITE-SOF-01.png', 'ITE-SOF-04.png', 'ITE-SOF-05.png', 'ITE-SOF-06.png', 'ITE-SOF-07.png', 'ITE-SOF-08.png', 'ITE-SOF-09.png']","['03', '02', '00', '01', '04', '05', '06', '07', '08', '09']","[0.014499999999999957, 0.0, 0.0018000000000000238, 0.25960000000000005, 0.03389999999999993, 0.034700000000000064, 0.4695, 0.03040000000000001, 0.1556]","[25, 50, 75]",['between 6 and 7'],"[(6, 7)]",['ITE-SOF-03.png' 'ITE-SOF-02.png' 'ITE-SOF-05.png' 'ITE-SOF-07.png'],0.9345794392523363,99.06542056074767,ITE-SOF-T00.png,ITE-SOF-D01.png,ITE-SOF-D02.png,ITE-SOF-D03.png
2,vehicle,passenger_train,0,2,4,7,VEH-PAS-00.png,VEH-PAS-02.png,VEH-PAS-04.png,VEH-PAS-09.png,1.0,0.8988750000000001,0.4707,0.1903,"[1.0, 0.9709, 0.9332, 0.7959, 0.5206, 0.4208, 0.2479, 0.1711, 0.1331, 0.0]","['VEH-PAS-00.png', 'VEH-PAS-01.png', 'VEH-PAS-02.png', 'VEH-PAS-03.png', 'VEH-PAS-04.png', 'VEH-PAS-05.png', 'VEH-PAS-06.png', 'VEH-PAS-09.png', 'VEH-PAS-08.png', 'VEH-PAS-07.png']","['00', '01', '02', '03', '04', '05', '06', '09', '08', '07']","[0.029100000000000015, 0.037699999999999956, 0.13729999999999998, 0.2753000000000001, 0.09979999999999994, 0.1729, 0.07680000000000001, 0.038000000000000006, 0.1331]","[25, 50, 75]",[],[],['VEH-PAS-00.png' 'VEH-PAS-02.png' 'VEH-PAS-04.png' 'VEH-PAS-09.png'],1.8691588785046727,98.13084112149532,VEH-PAS-T00.png,VEH-PAS-D01.png,VEH-PAS-D02.png,VEH-PAS-D03.png
3,vehicle,scooter,0,2,5,7,VEH-SCO-00.png,VEH-SCO-02.png,VEH-SCO-05.png,VEH-SCO-07.png,1.0,0.8041499999999999,0.7081,0.46817499999999995,"[1.0, 0.8617, 0.835, 0.7116, 0.7116, 0.7046, 0.5035, 0.4564, 0.0856, 0.0]","['VEH-SCO-00.png', 'VEH-SCO-01.png', 'VEH-SCO-02.png', 'VEH-SCO-03.png', 'VEH-SCO-04.png', 'VEH-SCO-05.png', 'VEH-SCO-06.png', 'VEH-SCO-07.png', 'VEH-SCO-09.png', 'VEH-SCO-08.png']","['00', '01', '02', '03', '04', '05', '06', '07', '09', '08']","[0.13829999999999998, 0.026700000000000057, 0.12339999999999995, 0.0, 0.007000000000000006, 0.20110000000000006, 0.047099999999999975, 0.37079999999999996, 0.0856]","[25, 50, 75]",['between 7 and 8'],"[(7, 8)]",['VEH-SCO-00.png' 'VEH-SCO-02.png' 'VEH-SCO-05.png' 'VEH-SCO-07.png'],2.803738317757009,97.19626168224299,VEH-SCO-T00.png,VEH-SCO-D01.png,VEH-SCO-D02.png,VEH-SCO-D03.png
4,item,lantern,0,2,4,7,ITE-LAN-00.png,ITE-LAN-02.png,ITE-LAN-04.png,ITE-LAN-07.png,1.0,0.874025,0.28785,0.17174999999999999,"[1.0, 0.9123, 0.8806, 0.8543, 0.288, 0.2877, 0.2568, 0.1434, 0.1433, 0.0]","['ITE-LAN-00.png', 'ITE-LAN-01.png', 'ITE-LAN-02.png', 'ITE-LAN-03.png', 'ITE-LAN-04.png', 'ITE-LAN-05.png', 'ITE-LAN-06.png', 'ITE-LAN-07.png', 'ITE-LAN-08.png', 'ITE-LAN-09.png']","['00', '01', '02', '03', '04', '05', '06', '07', '08', '09']","[0.0877, 0.03169999999999995, 0.0263000000000001, 0.5663, 0.00029999999999996696, 0.03090000000000004, 0.11339999999999997, 9.999999999998899e-05, 0.1433]","[25, 50, 75]",['between 3 and 4'],"[(3, 4)]",['ITE-LAN-00.png' 'ITE-LAN-02.png' 'ITE-LAN-04.png' 'ITE-LAN-07.png'],3.7383177570093453,96.26168224299066,ITE-LAN-T00.png,ITE-LAN-D01.png,ITE-LAN-D02.png,ITE-LAN-D03.png
5,item,teapot,0,2,4,7,ITE-TEP-00.png,ITE-TEP-01.png,ITE-TEP-02.png,ITE-TEP-09.png,1.0,0.9585,0.69925,0.132575,"[1.0, 0.9627, 0.9585, 0.9585, 0.9503, 0.4482, 0.3752, 0.0517, 0.021, 0.0]","['ITE-TEP-00.png', 'ITE-TEP-03.png', 'ITE-TEP-01.png', 'ITE-TEP-04.png', 'ITE-TEP-02.png', 'ITE-TEP-05.png', 'ITE-TEP-06.png', 'ITE-TEP-09.png', 'ITE-TEP-08.png', 'ITE-TEP-07.png']","['00', '03', '01', '04', '02', '05', '06', '09', '08', '07']","[0.0373, 0.0041999999999999815, 0.0, 0.008199999999999985, 0.5021, 0.07300000000000001, 0.32349999999999995, 0.0307, 0.021]","[25, 50, 75]","['between 4 and 5', 'between 6 and 7']","[(4, 5), (6, 7)]",['ITE-TEP-00.png' 'ITE-TEP-01.png' 'ITE-TEP-02.png' 'ITE-TEP-09.png'],4.672897196261682,95.32710280373831,ITE-TEP-T00.png,ITE-TEP-D01.png,ITE-TEP-D02.png,ITE-TEP-D03.png
6,plant,cactus,0,1,3,7,PLA-CAC-08.png,PLA-CAC-09.png,PLA-CAC-01.png,PLA-CAC-05.png,1.0,0.3698,0.278,0.132225,"[1.0, 0.9478, 0.3698, 0.3698, 0.3698, 0.1862, 0.186, 0.1143, 0.1143, 0.0]","['PLA-CAC-08.png', 'PLA-CAC-09.png', 'PLA-CAC-02.png', 'PLA-CAC-01.png', 'PLA-CAC-00.png', 'PLA-CAC-03.png', 'PLA-CAC-04.png', 'PLA-CAC-05.png', 'PLA-CAC-06.png', 'PLA-CAC-07.png']","['08', '09', '02', '01', '00', '03', '04', '05', '06', '07']","[0.052200000000000024, 0.578, 0.0, 0.0, 0.1836, 0.00020000000000000573, 0.0717, 0.0, 0.1143]","[25, 50, 75]",['between 1 and 2'],"[(1, 2)]",['PLA-CAC-08.png' 'PLA-CAC-09.png' 'PLA-CAC-01.png' 'PLA-CAC-05.png'],5.607476635514018,94.39252336448598,PLA-CAC-T00.png,PLA-CAC-D01.png,PLA-CAC-D02.png,PLA-CAC-D03.png
7,animal,butterfly,0,2,3,7,ANI-BUT-00.png,ANI-BUT-02.png,ANI-BUT-03.png,ANI-BUT-07.png,1.0,0.885975,0.8225,0.23152499999999998,"[1.0, 1.0, 0.886, 0.8859, 0.8859, 0.7591, 0.3576, 0.1895, 0.0598, 0.0]","['ANI-BUT-00.png', 'ANI-BUT-01.png', 'ANI-BUT-02.png', 'ANI-BUT-03.png', 'ANI-BUT-04.png', 'ANI-BUT-05.png', 'ANI-BUT-06.png', 'ANI-BUT-07.png', 'ANI-BUT-09.png', 'ANI-BUT-08.png']","['00', '01', '02', '03', '04', '05', '06', '07', '09', '08']","[0.0, 0.11399999999999999, 9.999999999998899e-05, 0.0, 0.12680000000000002, 0.4015, 0.16809999999999997, 0.1297, 0.0598]","[25, 50, 75]",['between 5 and 6'],"[(5, 6)]",['ANI-BUT-00.png' 'ANI-BUT-02.png' 'ANI-BUT-03.png' 'ANI-BUT-07.png'],6.5420560747663545,93.45794392523365,ANI-BUT-T00.png,ANI-BUT-D01.png,ANI-BUT-D02.png,ANI-BUT-D03.png
8,item,vase,0,1,5,7,ITE-VAS-00.png,ITE-VAS-01.png,ITE-VAS-05.png,ITE-VAS-06.png,1.0,0.98335,0.8411,0.4424,"[1.0, 0.9882, 0.9882, 0.9688, 0.8498, 0.8324, 0.5015, 0.4227, 0.4213, 0.0]","['ITE-VAS-00.png', 'ITE-VAS-01.png', 'ITE-VAS-02.png', 'ITE-VAS-03.png', 'ITE-VAS-04.png', 'ITE-VAS-05.png', 'ITE-VAS-08.png', 'ITE-VAS-06.png', 'ITE-VAS-07.png', 'ITE-VAS-09.png']","['00', '01', '02', '03', '04', '05', '08', '06', '07', '09']","[0.011800000000000033, 0.0, 0.019399999999999973, 0.119, 0.01739999999999997, 0.3309000000000001, 0.07879999999999993, 0.0014000000000000123, 0.4213]","[25, 50, 75]",['between 5 and 6'],"[(5, 6)]",['ITE-VAS-00.png' 'ITE-VAS-01.png' 'ITE-VAS-05.png' 'ITE-VAS-06.png'],7.476635514018691,92.5233644859813,ITE-VAS-T00.png,ITE-VAS-D01.png,ITE-VAS-D02.png,ITE-VAS-D03.png
9,vehicle,sports_car,0,2,4,7,VEH-SPO-05.png,VEH-SPO-00.png,VEH-SPO-03.png,VEH-SPO-07.png,1.0,0.7097,0.67795,0.09515,"[1.0, 0.7293, 0.7097, 0.7097, 0.6888, 0.6671, 0.104, 0.0922, 0.0536, 0.0]","['VEH-SPO-05.png', 'VEH-SPO-02.png', 'VEH-SPO-00.png', 'VEH-SPO-01.png', 'VEH-SPO-03.png', 'VEH-SPO-04.png', 'VEH-SPO-06.png', 'VEH-SPO-07.png', 'VEH-SPO-08.png', 'VEH-SPO-09.png']","['05', '02', '00', '01', '03', '04', '06', '07', '08', '09']","[0.27070000000000005, 0.01959999999999995, 0.0, 0.02090000000000003, 0.02169999999999994, 0.5631, 0.011799999999999991, 0.0386, 0.0536]","[25, 50, 75]",['between 5 and 6'],"[(5, 6)]",['VEH-SPO-05.png' 'VEH-SPO-00.png' 'VEH-SPO-03.png' 'VEH-SPO-07.png'],8.411214953271028,91.58878504672897,VEH-SPO-T00.png,VEH-SPO-D01.png,VEH-SPO-D02.png,VEH-SPO-D03.png
10,animal,tortoise,0,1,4,7,ANI-TOR-00.png,ANI-TOR-01.png,ANI-TOR-04.png,ANI-TOR-06.png,1.0,0.978175,0.7313000000000001,0.111225,"[1.0, 1.0, 1.0, 0.9127, 0.8918, 0.5708, 0.1524, 0.0975, 0.069, 0.0]","['ANI-TOR-00.png', 'ANI-TOR-01.png', 'ANI-TOR-02.png', 'ANI-TOR-03.png', 'ANI-TOR-04.png', 'ANI-TOR-05.png', 'ANI-TOR-09.png', 'ANI-TOR-06.png', 'ANI-TOR-08.png', 'ANI-TOR-07.png']","['00', '01', '02', '03', '04', '05', '09', '06', '08', '07']","[0.0, 0.0, 0.08730000000000004, 0.02089999999999992, 0.32100000000000006, 0.4184, 0.054900000000000004, 0.028499999999999998, 0.069]","[25, 50, 75]","['between 4 and 5', 'between 5 and 6']","[(4, 5), (5, 6)]",['ANI-TOR-00.png' 'ANI-TOR-01.png' 'ANI-TOR-04.png' 'ANI-TOR-06.png'],9.345794392523365,90.65420560747664,ANI-TOR-T00.png,ANI-TOR-D01.png,ANI-TOR-D02.png,ANI-TOR-D03.png
11,vehicle,space_rocket,0,2,3,7,VEH-SPA-04.png,VEH-SPA-05.png,VEH-SPA-02.png,VEH-SPA-07.png,1.0,0.94835,0.8795,0.460375,"[1.0, 1.0, 0.9713, 0.8795, 0.8795, 0.8795, 0.4624, 0.4597, 0.0917, 0.0]","['VEH-SPA-04.png', 'VEH-SPA-03.png', 'VEH-SPA-05.png', 'VEH-SPA-02.png', 'VEH-SPA-01.png', 'VEH-SPA-00.png', 'VEH-SPA-06.png', 'VEH-SPA-07.png', 'VEH-SPA-08.png', 'VEH-SPA-09.png']","['04', '03', '05', '02', '01', '00', '06', '07', '08', '09']","[0.0, 0.028699999999999948, 0.0918000000000001, 0.0, 0.0, 0.41709999999999997, 0.00269999999999998, 0.368, 0.0917]","[25, 50, 75]","['between 5 and 6', 'between 7 and 8']","[(5, 6), (7, 8)]",['VEH-SPA-04.png' 'VEH-SPA-05.png' 'VEH-SPA-02.png' 'VEH-SPA-07.png'],10.2803738317757,89.7196261682243,VEH-SPA-T00.png,VEH-SPA-D01.png,VEH-SPA-D02.png,VEH-SPA-D03.png
12,animal,dog,0,2,3,7,ANI-DOG-04.png,ANI-DOG-03.png,ANI-DOG-01.png,ANI-DOG-07.png,1.0,0.973075,0.9194,0.40090000000000003,"[1.0, 0.9849, 0.9845, 0.9388, 0.9388, 0.9, 0.5005, 0.3677, 0.3292, 0.0]","['ANI-DOG-04.png', 'ANI-DOG-02.png', 'ANI-DOG-03.png', 'ANI-DOG-01.png', 'ANI-DOG-00.png', 'ANI-DOG-05.png', 'ANI-DOG-06.png', 'ANI-DOG-07.png', 'ANI-DOG-08.png', 'ANI-DOG-09.png']","['04', '02', '03', '01', '00', '05', '06', '07', '08', '09']","[0.015100000000000002, 0.00039999999999995595, 0.045700000000000074, 0.0, 0.038799999999999946, 0.3995000000000001, 0.13279999999999992, 0.038500000000000034, 0.3292]","[25, 50, 75]",['between 5 and 6'],"[(5, 6)]",['ANI-DOG-04.png' 'ANI-DOG-03.png' 'ANI-DOG-01.png' 'ANI-DOG-07.png'],11.214953271028037,88.78504672897196,ANI-DOG-T00.png,ANI-DOG-D01.png,ANI-DOG-D02.png,ANI-DOG-D03.png
13,animal,horse,0,1,4,6,ANI-HOR-00.png,ANI-HOR-02.png,ANI-HOR-03.png,ANI-HOR-05.png,1.0,0.95235,0.5481,0.4561,"[1.0, 1.0, 1.0, 0.8094, 0.6274, 0.4688, 0.4561, 0.4561, 0.058, 0.0]","['ANI-HOR-00.png', 'ANI-HOR-02.png', 'ANI-HOR-01.png', 'ANI-HOR-09.png', 'ANI-HOR-03.png', 'ANI-HOR-08.png', 'ANI-HOR-05.png', 'ANI-HOR-04.png', 'ANI-HOR-07.png', 'ANI-HOR-06.png']","['00', '02', '01', '09', '03', '08', '05', '04', '07', '06']","[0.0, 0.0, 0.1906, 0.18200000000000005, 0.15859999999999996, 0.012699999999999989, 0.0, 0.3981, 0.058]","[25, 50, 75]",['between 7 and 8'],"[(7, 8)]",['ANI-HOR-00.png' 'ANI-HOR-02.png' 'ANI-HOR-03.png' 'ANI-HOR-05.png'],12.149532710280374,87.85046728971963,ANI-HOR-T00.png,ANI-HOR-D01.png,ANI-HOR-D02.png,ANI-HOR-D03.png
14,vehicle,hot_air_balloon,0,2,4,7,VEH-HOT-01.png,VEH-HOT-02.png,VEH-HOT-04.png,VEH-HOT-07.png,1.0,0.67715,0.4524,0.21762499999999999,"[1.0, 0.8396, 0.7158, 0.5612, 0.4945, 0.4103, 0.2723, 0.1994, 0.1447, 0.0]","['VEH-HOT-01.png', 'VEH-HOT-00.png', 'VEH-HOT-02.png', 'VEH-HOT-03.png', 'VEH-HOT-04.png', 'VEH-HOT-05.png', 'VEH-HOT-06.png', 'VEH-HOT-07.png', 'VEH-HOT-08.png', 'VEH-HOT-09.png']","['01', '00', '02', '03', '04', '05', '06', '07', '08', '09']","[0.1604, 0.12380000000000002, 0.15459999999999996, 0.06670000000000004, 0.0842, 0.138, 0.07289999999999999, 0.0547, 0.1447]","[25, 50, 75]",[],[],['VEH-HOT-01.png' 'VEH-HOT-02.png' 'VEH-HOT-04.png' 'VEH-HOT-07.png'],13.084112149532709,86.91588785046729,VEH-HOT-T00.png,VEH-HOT-D01.png,VEH-HOT-D02.png,VEH-HOT-D03.png
15,vehicle,steam_locomotive,0,2,4,7,VEH-STE-01.png,VEH-STE-03.png,VEH-STE-04.png,VEH-STE-07.png,1.0,0.8815500000000001,0.7392,0.2152,"[1.0, 0.9996, 0.9054, 0.81, 0.7664, 0.712, 0.3184, 0.1808, 0.1503, 0.0]","['VEH-STE-01.png', 'VEH-STE-02.png', 'VEH-STE-03.png', 'VEH-STE-00.png', 'VEH-STE-04.png', 'VEH-STE-05.png', 'VEH-STE-06.png', 'VEH-STE-07.png', 'VEH-STE-08.png', 'VEH-STE-09.png']","['01', '02', '03', '00', '04', '05', '06', '07', '08', '09']","[0.00039999999999995595, 0.09420000000000006, 0.09539999999999993, 0.04360000000000008, 0.054400000000000004, 0.39359999999999995, 0.13760000000000003, 0.0305, 0.1503]","[25, 50, 75]",['between 5 and 6'],"[(5, 6)]",['VEH-STE-01.png' 'VEH-STE-03.png' 'VEH-STE-04.png' 'VEH-STE-07.png'],14.018691588785046,85.98130841121495,VEH-STE-T00.png,VEH-STE-D01.png,VEH-STE-D02.png,VEH-STE-D03.png
16,building,modern_building,1,3,5,7,BUI-MOD-08.png,BUI-MOD-00.png,BUI-MOD-04.png,BUI-MOD-05.png,0.6957,0.5247,0.2091,0.0605,"[1.0, 0.6957, 0.5387, 0.5247, 0.4804, 0.2091, 0.1725, 0.0605, 0.0, 0.0]","['BUI-MOD-09.png', 'BUI-MOD-08.png', 'BUI-MOD-01.png', 'BUI-MOD-00.png', 'BUI-MOD-02.png', 'BUI-MOD-04.png', 'BUI-MOD-03.png', 'BUI-MOD-05.png', 'BUI-MOD-06.png', 'BUI-MOD-07.png']","['09', '08', '01', '00', '02', '04', '03', '05', '06', '07']","[0.3043, 0.15700000000000003, 0.013999999999999901, 0.04430000000000006, 0.2713, 0.03660000000000002, 0.11199999999999999, 0.0605, 0.0]","[25, 50, 75]",[],[],['BUI-MOD-08.png' 'BUI-MOD-00.png' 'BUI-MOD-04.png' 'BUI-MOD-05.png'],14.953271028037381,85.04672897196261,BUI-MOD-T00.png,BUI-MOD-D01.png,BUI-MOD-D02.png,BUI-MOD-D03.png
17,landscape_element,mountain_rock,0,1,4,7,LAN-MOT-02.png,LAN-MOT-00.png,LAN-MOT-04.png,LAN-MOT-07.png,1.0,0.9902,0.72505,0.506875,"[1.0, 1.0, 1.0, 0.9608, 0.7756, 0.6745, 0.6094, 0.4727, 0.2233, 0.0]","['LAN-MOT-02.png', 'LAN-MOT-00.png', 'LAN-MOT-01.png', 'LAN-MOT-03.png', 'LAN-MOT-04.png', 'LAN-MOT-05.png', 'LAN-MOT-06.png', 'LAN-MOT-07.png', 'LAN-MOT-08.png', 'LAN-MOT-09.png']","['02', '00', '01', '03', '04', '05', '06', '07', '08', '09']","[0.0, 0.0, 0.03920000000000001, 0.18520000000000003, 0.10109999999999997, 0.06509999999999994, 0.13670000000000004, 0.2494, 0.2233]","[25, 50, 75]",[],[],['LAN-MOT-02.png' 'LAN-MOT-00.png' 'LAN-MOT-04.png' 'LAN-MOT-07.png'],15.887850467289718,84.11214953271028,LAN-MOT-T00.png,LAN-MOT-D01.png,LAN-MOT-D02.png,LAN-MOT-D03.png
18,animal,fish,0,2,4,7,ANI-FIS-00.png,ANI-FIS-02.png,ANI-FIS-04.png,ANI-FIS-07.png,1.0,0.8586499999999999,0.6179,0.3676,"[1.0, 0.9285, 0.8634, 0.8444, 0.6683, 0.5675, 0.4642, 0.3354, 0.1578, 0.0]","['ANI-FIS-00.png', 'ANI-FIS-01.png', 'ANI-FIS-02.png', 'ANI-FIS-03.png', 'ANI-FIS-04.png', 'ANI-FIS-05.png', 'ANI-FIS-06.png', 'ANI-FIS-07.png', 'ANI-FIS-08.png', 'ANI-FIS-09.png']","['00', '01', '02', '03', '04', '05', '06', '07', '08', '09']","[0.07150000000000001, 0.06510000000000005, 0.018999999999999906, 0.17610000000000003, 0.1008, 0.1033, 0.12880000000000003, 0.17759999999999998, 0.1578]","[25, 50, 75]",[],[],['ANI-FIS-00.png' 'ANI-FIS-02.png' 'ANI-FIS-04.png' 'ANI-FIS-07.png'],16.822429906542055,83.17757009345794,ANI-FIS-T00.png,ANI-FIS-D01.png,ANI-FIS-D02.png,ANI-FIS-D03.png
19,animal,lizard,0,2,4,7,ANI-LIZ-02.png,ANI-LIZ-00.png,ANI-LIZ-04.png,ANI-LIZ-07.png,1.0,0.9392750000000001,0.7285,0.2153,"[1.0, 0.9848, 0.9472, 0.9155, 0.8917, 0.5653, 0.3365, 0.1749, 0.114, 0.0]","['ANI-LIZ-02.png', 'ANI-LIZ-03.png', 'ANI-LIZ-00.png', 'ANI-LIZ-01.png', 'ANI-LIZ-04.png', 'ANI-LIZ-05.png', 'ANI-LIZ-06.png', 'ANI-LIZ-07.png', 'ANI-LIZ-08.png', 'ANI-LIZ-09.png']","['02', '03', '00', '01', '04', '05', '06', '07', '08', '09']","[0.015199999999999991, 0.03759999999999997, 0.03170000000000006, 0.023799999999999932, 0.3264, 0.2288, 0.16160000000000002, 0.060899999999999996, 0.114]","[25, 50, 75]",['between 4 and 5'],"[(4, 5)]",['ANI-LIZ-02.png' 'ANI-LIZ-00.png' 'ANI-LIZ-04.png' 'ANI-LIZ-07.png'],17.75700934579439,82.2429906542056,ANI-LIZ-T00.png,ANI-LIZ-D01.png,ANI-LIZ-D02.png,ANI-LIZ-D03.png
20,landscape_element,wetland_tufa,0,2,4,7,LAN-WET-02.png,LAN-WET-04.png,LAN-WET-01.png,LAN-WET-08.png,1.0,0.77085,0.7056,0.103025,"[1.0, 1.0, 0.7822, 0.7368, 0.7056, 0.7056, 0.2312, 0.0603, 0.02, 0.0]","['LAN-WET-02.png', 'LAN-WET-03.png', 'LAN-WET-04.png', 'LAN-WET-05.png', 'LAN-WET-01.png', 'LAN-WET-00.png', 'LAN-WET-06.png', 'LAN-WET-08.png', 'LAN-WET-07.png', 'LAN-WET-09.png']","['02', '03', '04', '05', '01', '00', '06', '08', '07', '09']","[0.0, 0.2178, 0.045399999999999996, 0.031200000000000006, 0.0, 0.47440000000000004, 0.1709, 0.0403, 0.02]","[25, 50, 75]",['between 5 and 6'],"[(5, 6)]",['LAN-WET-02.png' 'LAN-WET-04.png' 'LAN-WET-01.png' 'LAN-WET-08.png'],18.69158878504673,81.30841121495327,LAN-WET-T00.png,LAN-WET-D01.png,LAN-WET-D02.png,LAN-WET-D03.png
